frame_idx,FirstFrame_sim,EndFrame_sim
8,0.2476,0.1246
9,0.2570,0.1301
10,0.2549,0.1341
11,0.2580,0.1336
12,0.2561,0.1382
13,0.1757,0.0781
0,-0.0466,-0.0102
1,-0.1342,-0.0947
2,-0.0398,-0.0228
3,-0.0989,-0.0565
4,-0.0305,-0.0132
5,-0.1443,-0.0845
6,-0.0171,-0.0020
7,-0.1507,-0.0968
8,-0.0108,0.0025
9,-0.1008,-0.0510
10,-0.0132,0.0019
11,-0.1517,-0.0908
12,-0.0112,0.0087
13,0.0022,0.0403
0,0.0879,-0.1185
1,0.1017,-0.1427
2,0.0763,-0.1431
3,0.0866,-0.1441
4,0.0680,-0.1413
5,0.0998,-0.1429
6,0.0662,-0.1388
7,0.0885,-0.1520
8,0.0695,-0.1375
9,0.0795,-0.1495
10,0.0617,-0.1417
11,0.1066,-0.1449
12,0.0656,-0.1425
13,0.0948,-0.1504
0,0.8610,0.9485
1,0.9165,1.0750
2,0.7190,0.8684
3,0.8217,0.9408
4,0.6663,0.8254
5,0.8972,0.9849
6,0.6892,0.8389
7,0.9157,0.9896
8,0.6390,0.8032
9,0.8218,0.9053
10,0.5541,0.7461
11,0.8839,0.9617
12,0.5840,0.7800
13,1.0241,1.1008
0,0.4651,0.5558
1,0.5694,0.6818
2,0.4396,0.6359
3,0.4825,0.6303
4,0.4185,0.6266
5,0.5532,0.6661
6,0.4231,0.6187
7,0.5386,0.6487
8,0.4386,0.6166
9,0.4649,0.5949
10,0.3906,0.5975
11,0.5732,0.6532
12,0.3635,0.5419
13,0.4687,0.5402
0,-0.0919,0.0867
1,-0.0837,0.1127
2,0.0027,0.0787
3,-0.0481,0.1015
4,0.0043,0.0870
5,-0.0393,0.1267
6,0.0058,0.0901
7,-0.0381,0.1285
8,-0.0033,0.0856
9,-0.0498,0.1130
10,0.0057,0.0939
11,-0.0339,0.1404
12,0.0321,0.0824
13,-0.0869,0.0765
0,0.3893,0.4830
1,0.3473,0.4489
2,0.3325,0.4339
3,0.3468,0.4288
4,0.3415,0.4425
5,0.3710,0.4534
6,0.3304,0.4357
7,0.3910,0.4579
8,0.3578,0.4537
9,0.3558,0.4340
10,0.2786,0.3907
11,0.3856,0.4668
12,0.3461,0.4391
13,0.3984,0.4681
0,0.0409,0.0330
1,0.0506,0.0455
2,0.0034,0.0279
3,0.0731,0.0744
4,0.0045,0.0308
5,0.0903,0.0841
6,-0.0171,0.0131
7,0.0807,0.0775
8,-0.0296,0.0024
9,0.0543,0.0659
10,-0.0195,0.0259
11,0.0720,0.0862
12,0.0058,0.0126
13,0.0796,0.0557
0,0.3132,0.2652
1,0.2877,0.2385
2,0.2795,0.2260
3,0.2488,0.1938
4,0.2523,0.1970
5,0.2392,0.1845
6,0.2655,0.2058
7,0.2463,0.1933
8,0.2988,0.2334
9,0.2652,0.2071
10,0.2961,0.2482
11,0.2824,0.2226
12,0.3503,0.2971
13,0.3107,0.2633
0,0.1673,0.1030
1,0.1768,0.1021
2,0.1873,0.1103
3,0.1690,0.0826
4,0.1922,0.1122
5,0.1676,0.0729
6,0.1897,0.1074
7,0.1787,0.0921
8,0.1977,0.1163
9,0.1783,0.0797
10,0.1945,0.1101
11,0.1820,0.0844
12,0.2037,0.1265
13,0.1843,0.0963
0,-0.0309,-0.1018
1,0.0565,-0.0511
2,0.0482,-0.0467
3,0.0788,-0.0349
4,0.0556,-0.0454
5,0.0846,-0.0418
6,0.0494,-0.0524
7,0.0932,-0.0319
8,0.0485,-0.0519
9,0.0802,-0.0455
10,0.0476,-0.0633
11,0.0868,-0.0418
12,0.0402,-0.0551
13,0.0721,-0.0395
0,0.1494,0.1079
1,0.1295,0.0939
2,0.1671,0.1265
3,0.1545,0.1128
4,0.1806,0.1339
5,0.1604,0.1098
6,0.1905,0.1407
7,0.1552,0.1073
8,0.1935,0.1392
9,0.1644,0.1204
10,0.1807,0.1359
11,0.1487,0.1000
12,0.1851,0.1296
